VALRES;OMRÅDE;TID;INDHOLD
Cross stretching over more parties;Læsø;2011;0
Cross stretching over more parties;Læsø;2015;0
Cross stretching over more parties;Læsø;2019;0
Cross stretching over more parties;Læsø;2022;0
Cross stretching over more parties;Mariagerfjord;2007;0
Cross stretching over more parties;Mariagerfjord;2011;1
Cross stretching over more parties;Mariagerfjord;2015;1
Cross stretching over more parties;Mariagerfjord;2019;0
Cross stretching over more parties;Mariagerfjord;2022;3
Cross stretching over more parties;Morsø;2007;0
Cross stretching over more parties;Morsø;2011;1
Cross stretching over more parties;Morsø;2015;0
Cross stretching over more parties;Morsø;2019;1
Cross stretching over more parties;Morsø;2022;0
Cross stretching over more parties;Rebild;2007;0
Cross stretching over more parties;Rebild;2011;2
Cross stretching over more parties;Rebild;2015;2
Cross stretching over more parties;Rebild;2019;1
Cross stretching over more parties;Rebild;2022;3
Cross stretching over more parties;Thisted;2007;2
Cross stretching over more parties;Thisted;2011;1
Cross stretching over more parties;Thisted;2015;1
Cross stretching over more parties;Thisted;2019;0
Cross stretching over more parties;Thisted;2022;1
Cross stretching over more parties;Vesthimmerlands;2007;1
Cross stretching over more parties;Vesthimmerlands;2011;0
Cross stretching over more parties;Vesthimmerlands;2015;7
Cross stretching over more parties;Vesthimmerlands;2019;1
Cross stretching over more parties;Vesthimmerlands;2022;1
Cross stretching over more parties;Aalborg;2007;2
Cross stretching over more parties;Aalborg;2011;1
Cross stretching over more parties;Aalborg;2015;13
Cross stretching over more parties;Aalborg;2019;8
Cross stretching over more parties;Aalborg;2022;7
Cross placed outside the words Uden for partierne;Copenhagen;2007;18
Cross placed outside the words Uden for partierne;Copenhagen;2011;0
Cross placed outside the words Uden for partierne;Copenhagen;2015;2
Cross placed outside the words Uden for partierne;Copenhagen;2019;3
Cross placed outside the words Uden for partierne;Copenhagen;2022;5
Cross placed outside the words Uden for partierne;Frederiksberg;2007;2
Cross placed outside the words Uden for partierne;Frederiksberg;2011;6
Cross placed outside the words Uden for partierne;Frederiksberg;2015;0
Cross placed outside the words Uden for partierne;Frederiksberg;2019;1
Cross placed outside the words Uden for partierne;Frederiksberg;2022;0
Cross placed outside the words Uden for partierne;Dragør;2007;0
Cross placed outside the words Uden for partierne;Dragør;2011;0
Cross placed outside the words Uden for partierne;Dragør;2015;0
Cross placed outside the words Uden for partierne;Dragør;2019;0
Cross placed outside the words Uden for partierne;Dragør;2022;0
Cross placed outside the words Uden for partierne;Tårnby;2007;3
Cross placed outside the words Uden for partierne;Tårnby;2011;4
Cross placed outside the words Uden for partierne;Tårnby;2015;1
Cross placed outside the words Uden for partierne;Tårnby;2019;0
Cross placed outside the words Uden for partierne;Tårnby;2022;0
Cross placed outside the words Uden for partierne;Albertslund;2007;1
Cross placed outside the words Uden for partierne;Albertslund;2011;0
Cross placed outside the words Uden for partierne;Albertslund;2015;1
Cross placed outside the words Uden for partierne;Albertslund;2019;0
Cross placed outside the words Uden for partierne;Albertslund;2022;0
Cross placed outside the words Uden for partierne;Ballerup;2007;0
Cross placed outside the words Uden for partierne;Ballerup;2011;0
Cross placed outside the words Uden for partierne;Ballerup;2015;3
Cross placed outside the words Uden for partierne;Ballerup;2019;1
Cross placed outside the words Uden for partierne;Ballerup;2022;1
Cross placed outside the words Uden for partierne;Brøndby;2007;0
Cross placed outside the words Uden for partierne;Brøndby;2011;0
Cross placed outside the words Uden for partierne;Brøndby;2015;0
Cross placed outside the words Uden for partierne;Brøndby;2019;0
Cross placed outside the words Uden for partierne;Brøndby;2022;0
Cross placed outside the words Uden for partierne;Gentofte;2007;0
Cross placed outside the words Uden for partierne;Gentofte;2011;0
Cross placed outside the words Uden for partierne;Gentofte;2015;1
Cross placed outside the words Uden for partierne;Gentofte;2019;0
Cross placed outside the words Uden for partierne;Gentofte;2022;2
Cross placed outside the words Uden for partierne;Gladsaxe;2007;0
Cross placed outside the words Uden for partierne;Gladsaxe;2011;0
Cross placed outside the words Uden for partierne;Gladsaxe;2015;0
Cross placed outside the words Uden for partierne;Gladsaxe;2019;0
Cross placed outside the words Uden for partierne;Gladsaxe;2022;0
Cross placed outside the words Uden for partierne;Glostrup;2007;0
Cross placed outside the words Uden for partierne;Glostrup;2011;0
Cross placed outside the words Uden for partierne;Glostrup;2015;0
Cross placed outside the words Uden for partierne;Glostrup;2019;0
Cross placed outside the words Uden for partierne;Glostrup;2022;0
Cross placed outside the words Uden for partierne;Herlev;2007;0
Cross placed outside the words Uden for partierne;Herlev;2011;0
Cross placed outside the words Uden for partierne;Herlev;2015;0
Cross placed outside the words Uden for partierne;Herlev;2019;0
Cross placed outside the words Uden for partierne;Herlev;2022;0
Cross placed outside the words Uden for partierne;Hvidovre;2007;1
Cross placed outside the words Uden for partierne;Hvidovre;2011;0
Cross placed outside the words Uden for partierne;Hvidovre;2015;0
Cross placed outside the words Uden for partierne;Hvidovre;2019;0
Cross placed outside the words Uden for partierne;Hvidovre;2022;0
Cross placed outside the words Uden for partierne;Høje-Taastrup;2007;0
Cross placed outside the words Uden for partierne;Høje-Taastrup;2011;0
Cross placed outside the words Uden for partierne;Høje-Taastrup;2015;1
Cross placed outside the words Uden for partierne;Høje-Taastrup;2019;0
Cross placed outside the words Uden for partierne;Høje-Taastrup;2022;0
Cross placed outside the words Uden for partierne;Ishøj;2007;0
Cross placed outside the words Uden for partierne;Ishøj;2011;0
Cross placed outside the words Uden for partierne;Ishøj;2015;0
Cross placed outside the words Uden for partierne;Ishøj;2019;0
Cross placed outside the words Uden for partierne;Ishøj;2022;0
Cross placed outside the words Uden for partierne;Lyngby-Taarbæk;2007;0
Cross placed outside the words Uden for partierne;Lyngby-Taarbæk;2011;0
Cross placed outside the words Uden for partierne;Lyngby-Taarbæk;2015;0
Cross placed outside the words Uden for partierne;Lyngby-Taarbæk;2019;0
Cross placed outside the words Uden for partierne;Lyngby-Taarbæk;2022;0
Cross placed outside the words Uden for partierne;Rødovre;2007;0
Cross placed outside the words Uden for partierne;Rødovre;2011;0
Cross placed outside the words Uden for partierne;Rødovre;2015;0
Cross placed outside the words Uden for partierne;Rødovre;2019;0
Cross placed outside the words Uden for partierne;Rødovre;2022;0
Cross placed outside the words Uden for partierne;Vallensbæk;2007;1
Cross placed outside the words Uden for partierne;Vallensbæk;2011;0
Cross placed outside the words Uden for partierne;Vallensbæk;2015;0
Cross placed outside the words Uden for partierne;Vallensbæk;2019;0
Cross placed outside the words Uden for partierne;Vallensbæk;2022;0
Cross placed outside the words Uden for partierne;Allerød;2007;0
Cross placed outside the words Uden for partierne;Allerød;2011;0
Cross placed outside the words Uden for partierne;Allerød;2015;0
Cross placed outside the words Uden for partierne;Allerød;2019;0
Cross placed outside the words Uden for partierne;Allerød;2022;1
Cross placed outside the words Uden for partierne;Egedal;2007;0
Cross placed outside the words Uden for partierne;Egedal;2011;0
Cross placed outside the words Uden for partierne;Egedal;2015;1
Cross placed outside the words Uden for partierne;Egedal;2019;0
Cross placed outside the words Uden for partierne;Egedal;2022;0
Cross placed outside the words Uden for partierne;Fredensborg;2007;0
Cross placed outside the words Uden for partierne;Fredensborg;2011;0
Cross placed outside the words Uden for partierne;Fredensborg;2015;0
Cross placed outside the words Uden for partierne;Fredensborg;2019;1
Cross placed outside the words Uden for partierne;Fredensborg;2022;3
Cross placed outside the words Uden for partierne;Frederikssund;2007;0
Cross placed outside the words Uden for partierne;Frederikssund;2011;0
Cross placed outside the words Uden for partierne;Frederikssund;2015;1
Cross placed outside the words Uden for partierne;Frederikssund;2019;1
Cross placed outside the words Uden for partierne;Frederikssund;2022;2
Cross placed outside the words Uden for partierne;Furesø;2007;0
Cross placed outside the words Uden for partierne;Furesø;2011;0
Cross placed outside the words Uden for partierne;Furesø;2015;1
Cross placed outside the words Uden for partierne;Furesø;2019;0
Cross placed outside the words Uden for partierne;Furesø;2022;0
Cross placed outside the words Uden for partierne;Gribskov;2007;0
Cross placed outside the words Uden for partierne;Gribskov;2011;0
Cross placed outside the words Uden for partierne;Gribskov;2015;0
Cross placed outside the words Uden for partierne;Gribskov;2019;0
Cross placed outside the words Uden for partierne;Gribskov;2022;2
Cross placed outside the words Uden for partierne;Halsnæs;2007;0
Cross placed outside the words Uden for partierne;Halsnæs;2011;0
Cross placed outside the words Uden for partierne;Halsnæs;2015;1
Cross placed outside the words Uden for partierne;Halsnæs;2019;0
Cross placed outside the words Uden for partierne;Halsnæs;2022;0
Cross placed outside the words Uden for partierne;Helsingør;2007;0
Cross placed outside the words Uden for partierne;Helsingør;2011;0
Cross placed outside the words Uden for partierne;Helsingør;2015;0
Cross placed outside the words Uden for partierne;Helsingør;2019;0
Cross placed outside the words Uden for partierne;Helsingør;2022;0
Cross placed outside the words Uden for partierne;Hillerød;2007;0
Cross placed outside the words Uden for partierne;Hillerød;2011;0
Cross placed outside the words Uden for partierne;Hillerød;2015;0
Cross placed outside the words Uden for partierne;Hillerød;2019;0
Cross placed outside the words Uden for partierne;Hillerød;2022;1
Cross placed outside the words Uden for partierne;Hørsholm;2007;1
Cross placed outside the words Uden for partierne;Hørsholm;2011;0
Cross placed outside the words Uden for partierne;Hørsholm;2015;1
Cross placed outside the words Uden for partierne;Hørsholm;2019;0
Cross placed outside the words Uden for partierne;Hørsholm;2022;1
Cross placed outside the words Uden for partierne;Rudersdal;2007;0
Cross placed outside the words Uden for partierne;Rudersdal;2011;0
Cross placed outside the words Uden for partierne;Rudersdal;2015;0
Cross placed outside the words Uden for partierne;Rudersdal;2019;0
Cross placed outside the words Uden for partierne;Rudersdal;2022;1
Cross placed outside the words Uden for partierne;Bornholm;2007;0
Cross placed outside the words Uden for partierne;Bornholm;2011;0
Cross placed outside the words Uden for partierne;Bornholm;2015;1
Cross placed outside the words Uden for partierne;Bornholm;2019;0
Cross placed outside the words Uden for partierne;Bornholm;2022;0
Cross placed outside the words Uden for partierne;Christiansø;2007;0
Cross placed outside the words Uden for partierne;Christiansø;2011;0
Cross placed outside the words Uden for partierne;Christiansø;2015;0
Cross placed outside the words Uden for partierne;Christiansø;2019;0
Cross placed outside the words Uden for partierne;Christiansø;2022;0
Cross placed outside the words Uden for partierne;Greve;2007;0
Cross placed outside the words Uden for partierne;Greve;2011;2
Cross placed outside the words Uden for partierne;Greve;2015;0
Cross placed outside the words Uden for partierne;Greve;2019;0
Cross placed outside the words Uden for partierne;Greve;2022;0
Cross placed outside the words Uden for partierne;Køge;2007;0
Cross placed outside the words Uden for partierne;Køge;2011;3
Cross placed outside the words Uden for partierne;Køge;2015;1
Cross placed outside the words Uden for partierne;Køge;2019;0
Cross placed outside the words Uden for partierne;Køge;2022;0
Cross placed outside the words Uden for partierne;Lejre;2007;0
Cross placed outside the words Uden for partierne;Lejre;2011;4
Cross placed outside the words Uden for partierne;Lejre;2015;1
Cross placed outside the words Uden for partierne;Lejre;2019;0
Cross placed outside the words Uden for partierne;Lejre;2022;0
Cross placed outside the words Uden for partierne;Roskilde;2007;0
Cross placed outside the words Uden for partierne;Roskilde;2011;2
Cross placed outside the words Uden for partierne;Roskilde;2015;1
Cross placed outside the words Uden for partierne;Roskilde;2019;0
Cross placed outside the words Uden for partierne;Roskilde;2022;1
Cross placed outside the words Uden for partierne;Solrød;2007;0
Cross placed outside the words Uden for partierne;Solrød;2011;2
Cross placed outside the words Uden for partierne;Solrød;2015;0
Cross placed outside the words Uden for partierne;Solrød;2019;0
Cross placed outside the words Uden for partierne;Solrød;2022;0
Cross placed outside the words Uden for partierne;Faxe;2007;0
Cross placed outside the words Uden for partierne;Faxe;2011;2
Cross placed outside the words Uden for partierne;Faxe;2015;0
Cross placed outside the words Uden for partierne;Faxe;2019;0
Cross placed outside the words Uden for partierne;Faxe;2022;0
Cross placed outside the words Uden for partierne;Guldborgsund;2007;0
Cross placed outside the words Uden for partierne;Guldborgsund;2011;4
Cross placed outside the words Uden for partierne;Guldborgsund;2015;0
Cross placed outside the words Uden for partierne;Guldborgsund;2019;0
Cross placed outside the words Uden for partierne;Guldborgsund;2022;1
Cross placed outside the words Uden for partierne;Holbæk;2007;0
Cross placed outside the words Uden for partierne;Holbæk;2011;3
Cross placed outside the words Uden for partierne;Holbæk;2015;2
Cross placed outside the words Uden for partierne;Holbæk;2019;0
Cross placed outside the words Uden for partierne;Holbæk;2022;2
Cross placed outside the words Uden for partierne;Kalundborg;2007;0
Cross placed outside the words Uden for partierne;Kalundborg;2011;3
Cross placed outside the words Uden for partierne;Kalundborg;2015;1
Cross placed outside the words Uden for partierne;Kalundborg;2019;0
Cross placed outside the words Uden for partierne;Kalundborg;2022;1
Cross placed outside the words Uden for partierne;Lolland;2007;0
Cross placed outside the words Uden for partierne;Lolland;2011;1
Cross placed outside the words Uden for partierne;Lolland;2015;1
Cross placed outside the words Uden for partierne;Lolland;2019;0
Cross placed outside the words Uden for partierne;Lolland;2022;0
Cross placed outside the words Uden for partierne;Næstved;2007;0
Cross placed outside the words Uden for partierne;Næstved;2011;1
Cross placed outside the words Uden for partierne;Næstved;2015;1
Cross placed outside the words Uden for partierne;Næstved;2019;0
Cross placed outside the words Uden for partierne;Næstved;2022;0
Cross placed outside the words Uden for partierne;Odsherred;2007;0
Cross placed outside the words Uden for partierne;Odsherred;2011;0
Cross placed outside the words Uden for partierne;Odsherred;2015;0
Cross placed outside the words Uden for partierne;Odsherred;2019;0
Cross placed outside the words Uden for partierne;Odsherred;2022;0
Cross placed outside the words Uden for partierne;Ringsted;2007;0
Cross placed outside the words Uden for partierne;Ringsted;2011;0
Cross placed outside the words Uden for partierne;Ringsted;2015;0
Cross placed outside the words Uden for partierne;Ringsted;2019;0
Cross placed outside the words Uden for partierne;Ringsted;2022;1
Cross placed outside the words Uden for partierne;Slagelse;2007;0
Cross placed outside the words Uden for partierne;Slagelse;2011;8
Cross placed outside the words Uden for partierne;Slagelse;2015;4
Cross placed outside the words Uden for partierne;Slagelse;2019;2
Cross placed outside the words Uden for partierne;Slagelse;2022;1
Cross placed outside the words Uden for partierne;Sorø;2007;0
Cross placed outside the words Uden for partierne;Sorø;2011;0
Cross placed outside the words Uden for partierne;Sorø;2015;1
Cross placed outside the words Uden for partierne;Sorø;2019;0
Cross placed outside the words Uden for partierne;Sorø;2022;0
Cross placed outside the words Uden for partierne;Stevns;2007;0
Cross placed outside the words Uden for partierne;Stevns;2011;0
Cross placed outside the words Uden for partierne;Stevns;2015;0
Cross placed outside the words Uden for partierne;Stevns;2019;0
Cross placed outside the words Uden for partierne;Stevns;2022;0
Cross placed outside the words Uden for partierne;Vordingborg;2007;0
Cross placed outside the words Uden for partierne;Vordingborg;2011;3
Cross placed outside the words Uden for partierne;Vordingborg;2015;2
Cross placed outside the words Uden for partierne;Vordingborg;2019;0
Cross placed outside the words Uden for partierne;Vordingborg;2022;1
Cross placed outside the words Uden for partierne;Assens;2007;0
Cross placed outside the words Uden for partierne;Assens;2011;0
Cross placed outside the words Uden for partierne;Assens;2015;0
Cross placed outside the words Uden for partierne;Assens;2019;0
Cross placed outside the words Uden for partierne;Assens;2022;0
Cross placed outside the words Uden for partierne;Faaborg-Midtfyn;2007;0
Cross placed outside the words Uden for partierne;Faaborg-Midtfyn;2011;5
Cross placed outside the words Uden for partierne;Faaborg-Midtfyn;2015;0
Cross placed outside the words Uden for partierne;Faaborg-Midtfyn;2019;2
Cross placed outside the words Uden for partierne;Faaborg-Midtfyn;2022;0
Cross placed outside the words Uden for partierne;Kerteminde;2007;0
Cross placed outside the words Uden for partierne;Kerteminde;2011;1
Cross placed outside the words Uden for partierne;Kerteminde;2015;0
Cross placed outside the words Uden for partierne;Kerteminde;2019;0
Cross placed outside the words Uden for partierne;Kerteminde;2022;0
Cross placed outside the words Uden for partierne;Langeland;2007;0
Cross placed outside the words Uden for partierne;Langeland;2011;0
Cross placed outside the words Uden for partierne;Langeland;2015;0
Cross placed outside the words Uden for partierne;Langeland;2019;0
Cross placed outside the words Uden for partierne;Langeland;2022;0
Cross placed outside the words Uden for partierne;Middelfart;2007;0
Cross placed outside the words Uden for partierne;Middelfart;2011;4
Cross placed outside the words Uden for partierne;Middelfart;2015;0
Cross placed outside the words Uden for partierne;Middelfart;2019;0
Cross placed outside the words Uden for partierne;Middelfart;2022;0
Cross placed outside the words Uden for partierne;Nordfyns;2007;0
Cross placed outside the words Uden for partierne;Nordfyns;2011;0
Cross placed outside the words Uden for partierne;Nordfyns;2015;3
Cross placed outside the words Uden for partierne;Nordfyns;2019;1
Cross placed outside the words Uden for partierne;Nordfyns;2022;0
Cross placed outside the words Uden for partierne;Nyborg;2007;0
Cross placed outside the words Uden for partierne;Nyborg;2011;0
Cross placed outside the words Uden for partierne;Nyborg;2015;0
Cross placed outside the words Uden for partierne;Nyborg;2019;0
Cross placed outside the words Uden for partierne;Nyborg;2022;0
Cross placed outside the words Uden for partierne;Odense;2007;0
Cross placed outside the words Uden for partierne;Odense;2011;0
Cross placed outside the words Uden for partierne;Odense;2015;0
Cross placed outside the words Uden for partierne;Odense;2019;0
Cross placed outside the words Uden for partierne;Odense;2022;0
Cross placed outside the words Uden for partierne;Svendborg;2007;0
Cross placed outside the words Uden for partierne;Svendborg;2011;3
Cross placed outside the words Uden for partierne;Svendborg;2015;0
Cross placed outside the words Uden for partierne;Svendborg;2019;3
Cross placed outside the words Uden for partierne;Svendborg;2022;0
Cross placed outside the words Uden for partierne;Ærø;2007;0
Cross placed outside the words Uden for partierne;Ærø;2011;1
Cross placed outside the words Uden for partierne;Ærø;2015;0
Cross placed outside the words Uden for partierne;Ærø;2019;0
Cross placed outside the words Uden for partierne;Ærø;2022;0
Cross placed outside the words Uden for partierne;Billund;2007;0
Cross placed outside the words Uden for partierne;Billund;2011;2
Cross placed outside the words Uden for partierne;Billund;2015;0
Cross placed outside the words Uden for partierne;Billund;2019;0
Cross placed outside the words Uden for partierne;Billund;2022;0
Cross placed outside the words Uden for partierne;Esbjerg;2007;3
Cross placed outside the words Uden for partierne;Esbjerg;2011;2
Cross placed outside the words Uden for partierne;Esbjerg;2015;0
Cross placed outside the words Uden for partierne;Esbjerg;2019;0
Cross placed outside the words Uden for partierne;Esbjerg;2022;18
Cross placed outside the words Uden for partierne;Fanø;2007;0
Cross placed outside the words Uden for partierne;Fanø;2011;0
Cross placed outside the words Uden for partierne;Fanø;2015;0
Cross placed outside the words Uden for partierne;Fanø;2019;0
Cross placed outside the words Uden for partierne;Fanø;2022;1
Cross placed outside the words Uden for partierne;Fredericia;2007;0
Cross placed outside the words Uden for partierne;Fredericia;2011;5
Cross placed outside the words Uden for partierne;Fredericia;2015;0
Cross placed outside the words Uden for partierne;Fredericia;2019;0
Cross placed outside the words Uden for partierne;Fredericia;2022;0
Cross placed outside the words Uden for partierne;Haderslev;2007;0
Cross placed outside the words Uden for partierne;Haderslev;2011;2
Cross placed outside the words Uden for partierne;Haderslev;2015;0
Cross placed outside the words Uden for partierne;Haderslev;2019;0
Cross placed outside the words Uden for partierne;Haderslev;2022;2
Cross placed outside the words Uden for partierne;Kolding;2007;0
Cross placed outside the words Uden for partierne;Kolding;2011;6
Cross placed outside the words Uden for partierne;Kolding;2015;0
Cross placed outside the words Uden for partierne;Kolding;2019;0
Cross placed outside the words Uden for partierne;Kolding;2022;4
Cross placed outside the words Uden for partierne;Sønderborg;2007;1
Cross placed outside the words Uden for partierne;Sønderborg;2011;3
Cross placed outside the words Uden for partierne;Sønderborg;2015;0
Cross placed outside the words Uden for partierne;Sønderborg;2019;0
Cross placed outside the words Uden for partierne;Sønderborg;2022;0
Cross placed outside the words Uden for partierne;Tønder;2007;0
Cross placed outside the words Uden for partierne;Tønder;2011;2
Cross placed outside the words Uden for partierne;Tønder;2015;2
Cross placed outside the words Uden for partierne;Tønder;2019;0
Cross placed outside the words Uden for partierne;Tønder;2022;0
Cross placed outside the words Uden for partierne;Varde;2007;0
Cross placed outside the words Uden for partierne;Varde;2011;0
Cross placed outside the words Uden for partierne;Varde;2015;0
Cross placed outside the words Uden for partierne;Varde;2019;0
Cross placed outside the words Uden for partierne;Varde;2022;0
Cross placed outside the words Uden for partierne;Vejen;2007;0
Cross placed outside the words Uden for partierne;Vejen;2011;1
Cross placed outside the words Uden for partierne;Vejen;2015;0
Cross placed outside the words Uden for partierne;Vejen;2019;0
Cross placed outside the words Uden for partierne;Vejen;2022;0
Cross placed outside the words Uden for partierne;Vejle;2007;0
Cross placed outside the words Uden for partierne;Vejle;2011;1
Cross placed outside the words Uden for partierne;Vejle;2015;0
Cross placed outside the words Uden for partierne;Vejle;2019;0
Cross placed outside the words Uden for partierne;Vejle;2022;2
Cross placed outside the words Uden for partierne;Aabenraa;2007;0
Cross placed outside the words Uden for partierne;Aabenraa;2011;7
Cross placed outside the words Uden for partierne;Aabenraa;2015;0
Cross placed outside the words Uden for partierne;Aabenraa;2019;0
Cross placed outside the words Uden for partierne;Aabenraa;2022;1
Cross placed outside the words Uden for partierne;Favrskov;2007;0
Cross placed outside the words Uden for partierne;Favrskov;2011;1
Cross placed outside the words Uden for partierne;Favrskov;2015;0
Cross placed outside the words Uden for partierne;Favrskov;2019;0
Cross placed outside the words Uden for partierne;Favrskov;2022;0
Cross placed outside the words Uden for partierne;Hedensted;2007;0
Cross placed outside the words Uden for partierne;Hedensted;2011;4
Cross placed outside the words Uden for partierne;Hedensted;2015;0
Cross placed outside the words Uden for partierne;Hedensted;2019;2
Cross placed outside the words Uden for partierne;Hedensted;2022;0
Cross placed outside the words Uden for partierne;Horsens;2007;0
Cross placed outside the words Uden for partierne;Horsens;2011;2
Cross placed outside the words Uden for partierne;Horsens;2015;0
Cross placed outside the words Uden for partierne;Horsens;2019;3
Cross placed outside the words Uden for partierne;Horsens;2022;0
Cross placed outside the words Uden for partierne;Norddjurs;2007;0
Cross placed outside the words Uden for partierne;Norddjurs;2011;0
Cross placed outside the words Uden for partierne;Norddjurs;2015;1
Cross placed outside the words Uden for partierne;Norddjurs;2019;0
Cross placed outside the words Uden for partierne;Norddjurs;2022;1
Cross placed outside the words Uden for partierne;Odder;2007;0
Cross placed outside the words Uden for partierne;Odder;2011;0
Cross placed outside the words Uden for partierne;Odder;2015;0
Cross placed outside the words Uden for partierne;Odder;2019;0
Cross placed outside the words Uden for partierne;Odder;2022;0
Cross placed outside the words Uden for partierne;Randers;2007;0
Cross placed outside the words Uden for partierne;Randers;2011;1
Cross placed outside the words Uden for partierne;Randers;2015;1
Cross placed outside the words Uden for partierne;Randers;2019;0
Cross placed outside the words Uden for partierne;Randers;2022;1
Cross placed outside the words Uden for partierne;Samsø;2007;0
Cross placed outside the words Uden for partierne;Samsø;2011;0
Cross placed outside the words Uden for partierne;Samsø;2015;0
Cross placed outside the words Uden for partierne;Samsø;2019;0
Cross placed outside the words Uden for partierne;Samsø;2022;0
Cross placed outside the words Uden for partierne;Silkeborg;2007;0
Cross placed outside the words Uden for partierne;Silkeborg;2011;0
Cross placed outside the words Uden for partierne;Silkeborg;2015;0
Cross placed outside the words Uden for partierne;Silkeborg;2019;0
Cross placed outside the words Uden for partierne;Silkeborg;2022;0
Cross placed outside the words Uden for partierne;Skanderborg;2007;0
Cross placed outside the words Uden for partierne;Skanderborg;2011;0
Cross placed outside the words Uden for partierne;Skanderborg;2015;0
Cross placed outside the words Uden for partierne;Skanderborg;2019;0
Cross placed outside the words Uden for partierne;Skanderborg;2022;3
Cross placed outside the words Uden for partierne;Syddjurs;2007;0
Cross placed outside the words Uden for partierne;Syddjurs;2011;1
Cross placed outside the words Uden for partierne;Syddjurs;2015;0
Cross placed outside the words Uden for partierne;Syddjurs;2019;0
Cross placed outside the words Uden for partierne;Syddjurs;2022;0
Cross placed outside the words Uden for partierne;Aarhus;2007;0
Cross placed outside the words Uden for partierne;Aarhus;2011;15
Cross placed outside the words Uden for partierne;Aarhus;2015;3
Cross placed outside the words Uden for partierne;Aarhus;2019;0
Cross placed outside the words Uden for partierne;Aarhus;2022;3
Cross placed outside the words Uden for partierne;Herning;2007;0
Cross placed outside the words Uden for partierne;Herning;2011;4
Cross placed outside the words Uden for partierne;Herning;2015;0
Cross placed outside the words Uden for partierne;Herning;2019;0
Cross placed outside the words Uden for partierne;Herning;2022;0
Cross placed outside the words Uden for partierne;Holstebro;2007;0
Cross placed outside the words Uden for partierne;Holstebro;2011;2
Cross placed outside the words Uden for partierne;Holstebro;2015;0
Cross placed outside the words Uden for partierne;Holstebro;2019;0
Cross placed outside the words Uden for partierne;Holstebro;2022;0
Cross placed outside the words Uden for partierne;Ikast-Brande;2007;0
Cross placed outside the words Uden for partierne;Ikast-Brande;2011;5
Cross placed outside the words Uden for partierne;Ikast-Brande;2015;0
Cross placed outside the words Uden for partierne;Ikast-Brande;2019;0
Cross placed outside the words Uden for partierne;Ikast-Brande;2022;0
Cross placed outside the words Uden for partierne;Lemvig;2007;0
Cross placed outside the words Uden for partierne;Lemvig;2011;1
Cross placed outside the words Uden for partierne;Lemvig;2015;0
Cross placed outside the words Uden for partierne;Lemvig;2019;0
Cross placed outside the words Uden for partierne;Lemvig;2022;0
Cross placed outside the words Uden for partierne;Ringkøbing-Skjern;2007;0
Cross placed outside the words Uden for partierne;Ringkøbing-Skjern;2011;2
Cross placed outside the words Uden for partierne;Ringkøbing-Skjern;2015;0
Cross placed outside the words Uden for partierne;Ringkøbing-Skjern;2019;0
Cross placed outside the words Uden for partierne;Ringkøbing-Skjern;2022;0
Cross placed outside the words Uden for partierne;Skive;2007;0
Cross placed outside the words Uden for partierne;Skive;2011;4
Cross placed outside the words Uden for partierne;Skive;2015;0
Cross placed outside the words Uden for partierne;Skive;2019;0
Cross placed outside the words Uden for partierne;Skive;2022;0
Cross placed outside the words Uden for partierne;Struer;2007;1
Cross placed outside the words Uden for partierne;Struer;2011;0
Cross placed outside the words Uden for partierne;Struer;2015;0
Cross placed outside the words Uden for partierne;Struer;2019;0
Cross placed outside the words Uden for partierne;Struer;2022;0
Cross placed outside the words Uden for partierne;Viborg;2007;0
Cross placed outside the words Uden for partierne;Viborg;2011;4
Cross placed outside the words Uden for partierne;Viborg;2015;0
Cross placed outside the words Uden for partierne;Viborg;2019;1
Cross placed outside the words Uden for partierne;Viborg;2022;0
Cross placed outside the words Uden for partierne;Brønderslev;2007;1
Cross placed outside the words Uden for partierne;Brønderslev;2011;0
Cross placed outside the words Uden for partierne;Brønderslev;2015;0
Cross placed outside the words Uden for partierne;Brønderslev;2019;0
Cross placed outside the words Uden for partierne;Brønderslev;2022;0
Cross placed outside the words Uden for partierne;Frederikshavn;2007;0
Cross placed outside the words Uden for partierne;Frederikshavn;2011;0
Cross placed outside the words Uden for partierne;Frederikshavn;2015;0
Cross placed outside the words Uden for partierne;Frederikshavn;2019;0
Cross placed outside the words Uden for partierne;Frederikshavn;2022;0
Cross placed outside the words Uden for partierne;Hjørring;2007;0
Cross placed outside the words Uden for partierne;Hjørring;2011;0
Cross placed outside the words Uden for partierne;Hjørring;2015;0
Cross placed outside the words Uden for partierne;Hjørring;2019;0
Cross placed outside the words Uden for partierne;Hjørring;2022;0
Cross placed outside the words Uden for partierne;Jammerbugt;2007;0
Cross placed outside the words Uden for partierne;Jammerbugt;2011;0
Cross placed outside the words Uden for partierne;Jammerbugt;2015;0
Cross placed outside the words Uden for partierne;Jammerbugt;2019;0
Cross placed outside the words Uden for partierne;Jammerbugt;2022;0
Cross placed outside the words Uden for partierne;Læsø;2007;0
Cross placed outside the words Uden for partierne;Læsø;2011;0
Cross placed outside the words Uden for partierne;Læsø;2015;0
Cross placed outside the words Uden for partierne;Læsø;2019;0
Cross placed outside the words Uden for partierne;Læsø;2022;0
Cross placed outside the words Uden for partierne;Mariagerfjord;2007;1
Cross placed outside the words Uden for partierne;Mariagerfjord;2011;0
Cross placed outside the words Uden for partierne;Mariagerfjord;2015;0
