municipality,year,value
Mariagerfjord,2016,61.27
Middelfart,2016,62.43
Morsø,2016,66.19
Norddjurs,2016,59.92
Nordfyns,2016,68.04
Nyborg,2016,56.35
Næstved,2016,55.31
Odder,2016,61.71
Odense,2016,40.83
Odsherred,2016,62.86
Randers,2016,51.48
Rebild,2016,70.91
Ringkøbing-Skjern,2016,66.1
Ringsted,2016,53.47
Roskilde,2016,51.73
Rudersdal,2016,61.46
Rødovre,2016,38.32
Samsø,2016,67.4
Silkeborg,2016,56.92
Skanderborg,2016,66.72
Skive,2016,60.34
Slagelse,2016,48.15
Solrød,2016,69.71
Sorø,2016,60.25
Stevns,2016,68.85
Struer,2016,61.99
Svendborg,2016,54.19
Syddjurs,2016,67.37
Sønderborg,2016,51.53
Thisted,2016,65.72
Tårnby,2016,50.21
Tønder,2016,61.36
Vallensbæk,2016,68.04
Varde,2016,64.89
Vejen,2016,63.46
Vejle,2016,54.06
Vesthimmerlands,2016,63.44
Viborg,2016,58.79
Vordingborg,2016,58.12
Ærø,2016,66.29
Aabenraa,2017,56.12
Aalborg,2017,41.98
Aarhus,2017,35.53
Albertslund,2017,31.93
Allerød,2017,70.21
Assens,2017,64.66
Ballerup,2017,35.16
Billund,2017,60.99
Bornholm,2017,64.89
Brøndby,2017,29.35
Brønderslev,2017,63.68
Copenhagen,2017,18.26
Dragør,2017,70.47
Egedal,2017,74.3
Esbjerg,2017,49.16
Faaborg-Midtfyn,2017,64.95
Fanø,2017,67.28
Favrskov,2017,68.69
Faxe,2017,61.57
Fredensborg,2017,54.99
Fredericia,2017,47.4
Frederiksberg,2017,22.32
Frederikshavn,2017,55.8
Frederikssund,2017,60.93
Furesø,2017,58.79
Gentofte,2017,55.3
Gladsaxe,2017,38.4
Glostrup,2017,35.14
Greve,2017,62.02
Gribskov,2017,71.89
Guldborgsund,2017,57.87
Haderslev,2017,54.36
Halsnæs,2017,60.14
Hedensted,2017,69.11
Helsingør,2017,48.59
Herlev,2017,32.13
Herning,2017,56.47
Hillerød,2017,57.14
Hjørring,2017,60.61
Holbæk,2017,54.32
Holstebro,2017,59.63
Horsens,2017,52.4
Hvidovre,2017,38.57
Høje-Taastrup,2017,53.25
Hørsholm,2017,57.98
Ikast-Brande,2017,62.29
Ishøj,2017,39.78
Jammerbugt,2017,70.2
Kalundborg,2017,58.44
Kerteminde,2017,57.99
Kolding,2017,51.98
Køge,2017,53.07
Langeland,2017,61.35
Lejre,2017,75.5
Lemvig,2017,67.11
Lolland,2017,59.03
Lyngby-Taarbæk,2017,45.57
Læsø,2017,73.74
Mariagerfjord,2017,61.07
Middelfart,2017,62.3
Morsø,2017,65.35
Norddjurs,2017,59.62
Nordfyns,2017,67.08
Nyborg,2017,55.87
Næstved,2017,54.89
Odder,2017,61.44
Odense,2017,40.66
Odsherred,2017,62.14
Randers,2017,51.19
Rebild,2017,70.36
Ringkøbing-Skjern,2017,65.45
Ringsted,2017,53.21
Roskilde,2017,52.2
Rudersdal,2017,61.33
Rødovre,2017,38.26
Samsø,2017,67.15
Silkeborg,2017,56.64
Skanderborg,2017,66.35
Skive,2017,59.78
Slagelse,2017,47.39
Solrød,2017,69.27
Sorø,2017,60.06
Stevns,2017,67.62
Struer,2017,61.9
Svendborg,2017,53.78
Syddjurs,2017,67.02
Sønderborg,2017,51.26
Thisted,2017,65.31
Tårnby,2017,50.49
Tønder,2017,60.99
Vallensbæk,2017,68.49
Varde,2017,64.25
Vejen,2017,63.02
Vejle,2017,53.51
Vesthimmerlands,2017,63.22
Viborg,2017,58.11
Vordingborg,2017,57.59
Ærø,2017,65.94
Aabenraa,2018,55.99
Aalborg,2018,41.65
Aarhus,2018,35.49
Albertslund,2018,32.26
Allerød,2018,69.81
Assens,2018,64.09
Ballerup,2018,35.28
Billund,2018,60.48
Bornholm,2018,64.81
Brøndby,2018,29.23
Brønderslev,2018,63.34
Copenhagen,2018,18.6
Dragør,2018,70.89
Egedal,2018,74.17
Esbjerg,2018,49.11
Faaborg-Midtfyn,2018,64.66
Fanø,2018,67.5
Favrskov,2018,68.24
Faxe,2018,61.36
Fredensborg,2018,55.44
Fredericia,2018,46.65
Frederiksberg,2018,22.6
Frederikshavn,2018,55.55
Frederikssund,2018,60.87
Furesø,2018,58.93
Gentofte,2018,55.41
Gladsaxe,2018,38.4
Glostrup,2018,35.53
Greve,2018,62.26
Gribskov,2018,71.6
Guldborgsund,2018,57.47
Haderslev,2018,54.15
Halsnæs,2018,60.07
Hedensted,2018,68.72
Helsingør,2018,48.51
Herlev,2018,31.95
Herning,2018,56.31
Hillerød,2018,56.69
Hjørring,2018,60.54
Holbæk,2018,54.14
Holstebro,2018,59.54
Horsens,2018,52.34
Hvidovre,2018,38.68
Høje-Taastrup,2018,53.55
Hørsholm,2018,58.65
Ikast-Brande,2018,61.96
Ishøj,2018,39.74
Jammerbugt,2018,69.57
Kalundborg,2018,58.07
Kerteminde,2018,58.0
Kolding,2018,51.86
Køge,2018,53.0
Langeland,2018,60.86
Lejre,2018,75.52
Lemvig,2018,66.71
Lolland,2018,58.61
Lyngby-Taarbæk,2018,45.4
Læsø,2018,73.62
Mariagerfjord,2018,60.35
Middelfart,2018,61.79
Morsø,2018,64.9
Norddjurs,2018,59.29
Nordfyns,2018,66.39
Nyborg,2018,55.72
Næstved,2018,54.68
Odder,2018,61.11
Odense,2018,40.51
Odsherred,2018,61.92
Randers,2018,51.36
Rebild,2018,69.94
Ringkøbing-Skjern,2018,64.94
Ringsted,2018,53.54
Roskilde,2018,52.79
Rudersdal,2018,62.2
Rødovre,2018,37.83
Samsø,2018,65.77
Silkeborg,2018,56.44
Skanderborg,2018,66.39
Skive,2018,59.23
Slagelse,2018,47.26
Solrød,2018,69.68
Sorø,2018,59.74
Stevns,2018,67.55
Struer,2018,61.87
Svendborg,2018,53.82
Syddjurs,2018,66.5
Sønderborg,2018,50.98
